  0.581975     0.6272   0.667341   0.701712   0.728991   0.746978     0.7532   0.753942   0.753792   0.751424   0.739251   0.716295    0.68531   0.648114   0.605575    0.55796   0.505381   0.448085   0.386526   0.321297   0.253052   0.182449   0.110153   0.036832  -0.036832  -0.110153  -0.182449  -0.253052  -0.321297  -0.386526  -0.448085  -0.505381   -0.55796  -0.605575  -0.648114   -0.68531  -0.716295  -0.739251  -0.751424  -0.753792  -0.753942    -0.7532  -0.746978  -0.728991  -0.701712  -0.667341    -0.6272  -0.581975  -0.532164  -0.478242  -0.420406  -0.358152  -0.290231  -0.215296  -0.133031 -0.0450656  0.0450656   0.133031   0.215296   0.290231   0.358152   0.420406   0.478242   0.532164
  0.626835   0.675545    0.71878     0.7558   0.785183   0.804556   0.811257   0.812056   0.811894   0.809345   0.796233   0.771507   0.738134   0.698071   0.652253   0.600968   0.544336   0.482624   0.416319   0.346063   0.272557   0.196513   0.118643   0.039671  -0.039671  -0.118643  -0.196513  -0.272557  -0.346063  -0.416319  -0.482624  -0.544336  -0.600968  -0.652253  -0.698071  -0.738134  -0.771507  -0.796233  -0.809345  -0.811894  -0.812056  -0.811257  -0.804556  -0.785183    -0.7558   -0.71878  -0.675545  -0.626835  -0.573183  -0.515105  -0.452811  -0.385759  -0.312603  -0.231891  -0.143285 -0.0485392  0.0485392   0.143285   0.231891   0.312603   0.385759   0.452811   0.515105   0.573183
  0.667857   0.719756    0.76582   0.805263   0.836568   0.857209   0.864349   0.865201   0.865028   0.862312   0.848342   0.821998    0.78644   0.743755   0.694939   0.640298    0.57996   0.514209   0.443565   0.368711   0.290394   0.209373   0.126408  0.0422672 -0.0422672  -0.126408  -0.209373  -0.290394  -0.368711  -0.443565  -0.514209   -0.57996  -0.640298  -0.694939  -0.743755   -0.78644  -0.821998  -0.848342  -0.862312  -0.865028  -0.865201  -0.864349  -0.857209  -0.836568  -0.805263   -0.76582  -0.719756  -0.667857  -0.610695  -0.548816  -0.482445  -0.411005  -0.333061  -0.247067  -0.152663 -0.0517159  0.0517159   0.152663   0.247067   0.333061   0.411005   0.482445   0.548816   0.610695
  0.704226    0.75895   0.807523   0.849114   0.882124   0.903889   0.911417   0.912315   0.912133   0.909269   0.894538    0.86676   0.829266   0.784257   0.732782   0.675165   0.611542    0.54221    0.46772   0.388789   0.306208   0.220775   0.133292  0.0445689 -0.0445689  -0.133292  -0.220775  -0.306208  -0.388789   -0.46772   -0.54221  -0.611542  -0.675165  -0.732782  -0.784257  -0.829266   -0.86676  -0.894538  -0.909269  -0.912133  -0.912315  -0.911417  -0.903889  -0.882124  -0.849114  -0.807523   -0.75895  -0.704226   -0.64395  -0.578702  -0.508717  -0.433386  -0.351197  -0.260521  -0.160976  -0.054532   0.054532   0.160976   0.260521   0.351197   0.433386   0.508717   0.578702    0.64395
  0.733478   0.790476   0.841066   0.884385   0.918766   0.941435   0.949276   0.950212   0.950022   0.947039   0.931696   0.902764   0.863713   0.816834   0.763221   0.703211   0.636944   0.564733   0.487148   0.404939   0.318927   0.229946   0.138828  0.0464202 -0.0464202  -0.138828  -0.229946  -0.318927  -0.404939  -0.487148  -0.564733  -0.636944  -0.703211  -0.763221  -0.816834  -0.863713  -0.902764  -0.931696  -0.947039  -0.950022  -0.950212  -0.949276  -0.941435  -0.918766  -0.884385  -0.841066  -0.790476  -0.733478  -0.670699  -0.602741  -0.529848  -0.451388  -0.365786  -0.271342  -0.167663 -0.0567972  0.0567972   0.167663   0.271342   0.365786   0.451388   0.529848   0.602741   0.670699
  0.750151   0.808445   0.860185   0.904488   0.939651   0.962835   0.970855   0.971811   0.971618   0.968566   0.952875   0.923285   0.883346   0.835402    0.78057   0.719196   0.651423    0.57757   0.498222   0.414144   0.326177   0.235173   0.141984  0.0474754 -0.0474754  -0.141984  -0.235173  -0.326177  -0.414144  -0.498222   -0.57757  -0.651423  -0.719196   -0.78057  -0.835402  -0.883346  -0.923285  -0.952875  -0.968566  -0.971618  -0.971811  -0.970855  -0.962835  -0.939651  -0.904488  -0.860185  -0.808445  -0.750151  -0.685945  -0.616442  -0.541892  -0.461649  -0.374101   -0.27751  -0.171474 -0.0580883  0.0580883   0.171474    0.27751   0.374101   0.461649   0.541892   0.616442   0.685945
  0.752794   0.811293   0.863216   0.907675   0.942962   0.966228   0.974276   0.975236   0.975041   0.971979   0.956233   0.926539   0.886459   0.838345    0.78332    0.72173   0.653718   0.579605   0.499977   0.415603   0.327326   0.236001   0.142484  0.0476427 -0.0476427  -0.142484  -0.236001  -0.327326  -0.415603  -0.499977  -0.579605  -0.653718   -0.72173   -0.78332  -0.838345  -0.886459  -0.926539  -0.956233  -0.971979  -0.975041  -0.975236  -0.974276  -0.966228  -0.942962  -0.907675  -0.863216  -0.811293  -0.752794  -0.688362  -0.618614  -0.543802  -0.463276  -0.375419  -0.278488  -0.172078  -0.058293   0.058293   0.172078   0.278488   0.375419   0.463276   0.543802   0.618614   0.688362
  0.752829    0.81133   0.863255   0.907717   0.943005   0.966272    0.97432    0.97528   0.975086   0.972023   0.956276   0.926581   0.886499   0.838383   0.783356   0.721763   0.653748   0.579632        0.5   0.415622   0.327341   0.236012   0.142491  0.0476449 -0.0476449  -0.142491  -0.236012  -0.327341  -0.415622       -0.5  -0.579632  -0.653748  -0.721763  -0.783356  -0.838383  -0.886499  -0.926581  -0.956276  -0.972023  -0.975086   -0.97528   -0.97432  -0.966272  -0.943005  -0.907717  -0.863255   -0.81133  -0.752829  -0.688394  -0.618642  -0.543827  -0.463297  -0.375436  -0.278501  -0.172086 -0.0582957  0.0582957   0.172086   0.278501   0.375436   0.463297   0.543827   0.618642   0.688394
  0.752181   0.810632   0.862512   0.906935   0.942193    0.96544   0.973481   0.974441   0.974246   0.971187   0.955453   0.925783   0.885736   0.837662   0.782682   0.721141   0.653185   0.579133    0.49957   0.415264   0.327059   0.235809   0.142368  0.0476039 -0.0476039  -0.142368  -0.235809  -0.327059  -0.415264   -0.49957  -0.579133  -0.653185  -0.721141  -0.782682  -0.837662  -0.885736  -0.925783  -0.955453  -0.971187  -0.974246  -0.974441  -0.973481   -0.96544  -0.942193  -0.906935  -0.862512  -0.810632  -0.752181  -0.687801  -0.618109  -0.543359  -0.462898  -0.375113  -0.278261  -0.171938 -0.0582455  0.0582455   0.171938   0.278261   0.375113   0.462898   0.543359   0.618109   0.687801
  0.748271   0.806418   0.858029   0.902221   0.937296   0.960422   0.968422   0.969376   0.969183   0.966139   0.950487   0.920971   0.881132   0.833308   0.778614   0.717393    0.64979   0.576123   0.496973   0.413106    0.32536   0.234583   0.141628  0.0473564 -0.0473564  -0.141628  -0.234583   -0.32536  -0.413106  -0.496973  -0.576123   -0.64979  -0.717393  -0.778614  -0.833308  -0.881132  -0.920971  -0.950487  -0.966139  -0.969183  -0.969376  -0.968422  -0.960422  -0.937296  -0.902221  -0.858029  -0.806418  -0.748271  -0.684226  -0.614897  -0.540534  -0.460492  -0.373163  -0.276815  -0.171044 -0.0579427  0.0579427   0.171044   0.276815   0.373163   0.460492   0.540534   0.614897   0.684226
