 0.0773331   0.104409   0.128982   0.151467   0.172292   0.191668    0.20958   0.225882   0.240382   0.252786   0.262577   0.268962   0.271098   0.271346   0.271296   0.270501   0.266227   0.258032   0.246885   0.233456   0.218091   0.200914   0.181972   0.161345   0.139186   0.115702  0.0911268  0.0657014  0.0396662  0.0132631 -0.0132631 -0.0396662 -0.0657014 -0.0911268  -0.115702  -0.139186  -0.161345  -0.181972  -0.200914  -0.218091  -0.233456  -0.246885  -0.258032  -0.266227  -0.270501  -0.271296  -0.271346  -0.271098  -0.268962  -0.262577  -0.252786  -0.240382  -0.225882   -0.20958  -0.191668  -0.172292  -0.151467  -0.128982  -0.104409 -0.0773331 -0.0477132 -0.0161485  0.0161485  0.0477132
  0.106116   0.143269   0.176988   0.207842   0.236417   0.263006   0.287584   0.309954   0.329851   0.346871   0.360306   0.369068   0.371999    0.37234    0.37227   0.371179   0.365315    0.35407   0.338773   0.320346   0.299263   0.275693     0.2497   0.221397    0.19099   0.158765   0.125044   0.090155  0.0544297  0.0181995 -0.0181995 -0.0544297  -0.090155  -0.125044  -0.158765   -0.19099  -0.221397    -0.2497  -0.275693  -0.299263  -0.320346  -0.338773   -0.35407  -0.365315  -0.371179   -0.37227   -0.37234  -0.371999  -0.369068  -0.360306  -0.346871  -0.329851  -0.309954  -0.287584  -0.263006  -0.236417  -0.207842  -0.176988  -0.143269  -0.106116 -0.0654717 -0.0221589  0.0221589  0.0654717
  0.132344   0.178679   0.220733   0.259213    0.29485   0.328011   0.358663   0.386562   0.411376   0.432603   0.449359   0.460286   0.463942   0.464367   0.464281    0.46292   0.455607   0.441581   0.422505   0.399523   0.373229   0.343833   0.311416   0.276117   0.238195   0.198006   0.155949   0.112438  0.0678825  0.0226977 -0.0226977 -0.0678825  -0.112438  -0.155949  -0.198006  -0.238195  -0.276117  -0.311416  -0.343833  -0.373229  -0.399523  -0.422505  -0.441581  -0.455607   -0.46292  -0.464281  -0.464367  -0.463942  -0.460286  -0.449359  -0.432603  -0.411376  -0.386562  -0.358663  -0.328011   -0.29485  -0.259213  -0.220733  -0.178679  -0.132344 -0.0816537 -0.0276357  0.0276357  0.0816537
  0.156011   0.210633   0.260207   0.305568   0.347579   0.386669   0.422803   0.455692   0.484944   0.509966   0.529719     0.5426    0.54691   0.547411   0.547309   0.545704   0.537084    0.52055   0.498062    0.47097   0.439974   0.405321   0.367107   0.325496   0.280792   0.233415   0.183838   0.132545   0.080022  0.0267568 -0.0267568  -0.080022  -0.132545  -0.183838  -0.233415  -0.280792  -0.325496  -0.367107  -0.405321  -0.439974   -0.47097  -0.498062   -0.52055  -0.537084  -0.545704  -0.547309  -0.547411   -0.54691    -0.5426  -0.529719  -0.509966  -0.484944  -0.455692  -0.422803  -0.386669  -0.347579  -0.305568  -0.260207  -0.210633  -0.156011  -0.096256 -0.0325778  0.0325778   0.096256
  0.177404   0.239516   0.295888    0.34747   0.395241   0.439692   0.480781    0.51818   0.551442   0.579896   0.602358   0.617005   0.621905   0.622475   0.622359   0.620535   0.610732   0.591931   0.566359   0.535553   0.500306   0.460901   0.417447    0.37013   0.319296   0.265423   0.209047   0.150721  0.0909952  0.0304259 -0.0304259 -0.0909952  -0.150721  -0.209047  -0.265423  -0.319296   -0.37013  -0.417447  -0.460901  -0.500306  -0.535553  -0.566359  -0.591931  -0.610732  -0.620535  -0.622359  -0.622475  -0.621905  -0.617005  -0.602358  -0.579896  -0.551442   -0.51818  -0.480781  -0.439692  -0.395241   -0.34747  -0.295888  -0.239516  -0.177404  -0.109455 -0.0370451  0.0370451   0.109455
  0.196904   0.265844   0.328412   0.385664   0.438686   0.488023   0.533629   0.575138   0.612057   0.643639   0.668569   0.684826   0.690266   0.690898    0.69077   0.688745   0.677864   0.656997   0.628614   0.594421     0.5553   0.511564   0.463333   0.410815   0.354393   0.294598   0.232026   0.167288   0.100997  0.0337703 -0.0337703  -0.100997  -0.167288  -0.232026  -0.294598  -0.354393  -0.410815  -0.463333  -0.511564    -0.5553  -0.594421  -0.628614  -0.656997  -0.677864  -0.688745   -0.69077  -0.690898  -0.690266  -0.684826  -0.668569  -0.643639  -0.612057  -0.575138  -0.533629  -0.488023  -0.438686  -0.385664  -0.328412  -0.265844  -0.196904  -0.121487 -0.0411171  0.0411171   0.121487
  0.214837   0.290055   0.358322   0.420787   0.478638   0.532468   0.582227   0.627517   0.667798   0.702256   0.729457   0.747195   0.753129   0.753819   0.753679    0.75147   0.739598   0.716831   0.685863   0.648556   0.605872   0.558153    0.50553   0.448228   0.386669   0.321428   0.253157   0.182523   0.110195  0.0368458 -0.0368458  -0.110195  -0.182523  -0.253157  -0.321428  -0.386669  -0.448228   -0.50553  -0.558153  -0.605872  -0.648556  -0.685863  -0.716831  -0.739598   -0.75147  -0.753679  -0.753819  -0.753129  -0.747195  -0.729457  -0.702256  -0.667798  -0.627517  -0.582227  -0.532468  -0.478638  -0.420787  -0.358322  -0.290055  -0.214837  -0.132551 -0.0448617  0.0448617   0.132551
  0.231394   0.312409   0.385936   0.453216   0.515525   0.573504   0.627098   0.675878   0.719263   0.756377   0.785674   0.804779   0.811171   0.811914   0.811763   0.809383   0.796597   0.772075    0.73872   0.698538   0.652565   0.601168   0.544489   0.482772   0.416468   0.346199   0.272667    0.19659   0.118688  0.0396854 -0.0396854  -0.118688   -0.19659  -0.272667  -0.346199  -0.416468  -0.482772  -0.544489  -0.601168  -0.652565  -0.698538   -0.73872  -0.772075  -0.796597  -0.809383  -0.811763  -0.811914  -0.811171  -0.804779  -0.785674  -0.756377  -0.719263  -0.675878  -0.627098  -0.573504  -0.515525  -0.453216  -0.385936  -0.312409  -0.231394  -0.142766 -0.0483191  0.0483191   0.142766
 0.246574  0.332904  0.411255  0.482949  0.549346  0.611129  0.668238  0.720219   0.76645  0.805999  0.837218  0.857576  0.864387  0.865179  0.865018  0.862482  0.848857  0.822726  0.787184  0.744365  0.695376  0.640607   0.58021  0.514444   0.44379  0.368911  0.290555  0.209487  0.126474  0.042289 -0.042289 -0.126474 -0.209487 -0.290555 -0.368911  -0.44379 -0.514444  -0.58021 -0.640607 -0.695376 -0.744365 -0.787184 -0.822726 -0.848857 -0.862482 -0.865018 -0.865179 -0.864387 -0.857576 -0.837218 -0.805999  -0.76645 -0.720219 -0.668238 -0.611129 -0.549346 -0.482949 -0.411255 -0.332904 -0.246574 -0.152132 -0.051489  0.051489  0.152132
   0.26004   0.351084   0.433714   0.509323   0.579347   0.644503   0.704731    0.75955   0.808307   0.850015   0.882939   0.904409   0.911592   0.912427   0.912257   0.909583   0.895214   0.867656   0.830172   0.785016   0.733351   0.675591   0.611896   0.542538   0.468026   0.389058   0.306422   0.220927   0.133381  0.0445984 -0.0445984  -0.133381  -0.220927  -0.306422  -0.389058  -0.468026  -0.542538  -0.611896  -0.675591  -0.733351  -0.785016  -0.830172  -0.867656  -0.895214  -0.909583  -0.912257  -0.912427  -0.911592  -0.904409  -0.882939  -0.850015  -0.808307   -0.75955  -0.704731  -0.644503  -0.579347  -0.509323  -0.433714  -0.351084   -0.26004   -0.16044 -0.0543009  0.0543009    0.16044
