   0.109957    0.109331    0.107366    0.104097    0.099569   0.0938365   0.0869667   0.0790413   0.0701556   0.0604179   0.0499467   0.0388691   0.0273199   0.0154391  0.00337088 -0.00873826  -0.0207413  -0.0324927  -0.0438496  -0.0546742  -0.0648351  -0.0742091  -0.0826822  -0.0901517  -0.0965269    -0.10173   -0.105699   -0.108384   -0.109755   -0.109793   -0.108498   -0.105883   -0.101979  -0.0968368  -0.0905342  -0.0831677  -0.0748316  -0.0655837  -0.0554167  -0.0442641  -0.0320567  -0.0188201 -0.00476511  0.00968521   0.0239633   0.0374997   0.0498748   0.0609054   0.0706289    0.079204   0.0867867   0.0934434   0.0991319    0.103738    0.107134    0.109223
   0.218579    0.217334    0.213428     0.20693    0.197929    0.186534    0.172878    0.157123     0.13946    0.120102    0.099287   0.0772665   0.0543082   0.0306908  0.00670085  -0.0173705  -0.0412309  -0.0645909  -0.0871668   -0.108685   -0.128883   -0.147517   -0.164361   -0.179209   -0.191882   -0.202226   -0.210115   -0.215453   -0.218177   -0.218254    -0.21568   -0.210482    -0.20272   -0.192498   -0.179969   -0.165326   -0.148755   -0.130371   -0.110161  -0.0879908  -0.0637242  -0.0374117 -0.00947238   0.0192528   0.0476357   0.0745443   0.0991443    0.121071      0.1404    0.157447     0.17252    0.185753     0.19706    0.206217    0.212967    0.217119
  0.324547   0.322699   0.316899   0.307251   0.293887   0.276967    0.25669   0.233298   0.207071   0.178329   0.147422   0.114726  0.0806373  0.0455699 0.00994948 -0.0257918   -0.06122 -0.0959051  -0.129426  -0.161376  -0.191367  -0.219035  -0.244044  -0.266091  -0.284908  -0.300266   -0.31198  -0.319906  -0.323951  -0.324065  -0.320243  -0.312525     -0.301  -0.285823   -0.26722  -0.245477  -0.220872  -0.193576  -0.163568  -0.130649 -0.0946182 -0.0555492 -0.0140647  0.0285868  0.0707299   0.110684    0.14721   0.179768   0.208468   0.233778   0.256159   0.275807   0.292597   0.306192   0.316215    0.32238
  0.426577   0.424148   0.416524   0.403843   0.386277   0.364038   0.337387    0.30664   0.272169   0.234391   0.193768   0.150793   0.105987  0.0598959  0.0130773    -0.0339  -0.080466  -0.126055  -0.170114  -0.212108  -0.251528  -0.287894  -0.320765  -0.349743  -0.374476  -0.394662  -0.410058  -0.420477  -0.425793  -0.425942  -0.420919  -0.410775  -0.395627  -0.375678  -0.351227  -0.322649  -0.290309  -0.254432  -0.214989  -0.171722  -0.124364 -0.0730125 -0.0184862  0.0375737  0.0929655    0.14548   0.193489   0.236282   0.274005   0.307272   0.336689   0.362513   0.384582   0.402451   0.415625   0.423728
  0.523428   0.520447   0.511093   0.495533   0.473979   0.446691   0.413988   0.376261   0.333962   0.287608   0.237761   0.185029   0.130051  0.0734949  0.0160464 -0.0415968 -0.0987352  -0.154675  -0.208737  -0.260266  -0.308635  -0.353258  -0.393593   -0.42915  -0.459498  -0.484268  -0.503159  -0.515943  -0.522466   -0.52265  -0.516486  -0.504038  -0.485451  -0.460973  -0.430971  -0.395904  -0.356221  -0.312198  -0.263801   -0.21071    -0.1526 -0.0895894 -0.0226834  0.0461046   0.114073    0.17851    0.23742   0.289928   0.336215   0.377036   0.413131   0.444819   0.471898   0.493824   0.509989   0.519933
  0.613925   0.610429   0.599458   0.581207   0.555927   0.523921   0.485564   0.441314   0.391702   0.337333   0.278869   0.217019   0.152536  0.0862017  0.0188208 -0.0487886  -0.115806  -0.181417  -0.244827  -0.305264  -0.361996  -0.414334  -0.461642  -0.503347  -0.538942  -0.567994  -0.590152  -0.605146  -0.612797  -0.613013  -0.605783  -0.591183  -0.569383  -0.540672  -0.505483  -0.464353   -0.41781  -0.366176   -0.30941  -0.247141  -0.178983  -0.105079 -0.0266052  0.0540758   0.133795   0.209374   0.278468   0.340055   0.394345   0.442223   0.484559   0.521726   0.553486   0.579204   0.598163   0.609826
   0.69697   0.693002   0.680546   0.659827   0.631127   0.594791   0.551246    0.50101   0.444688   0.382964   0.316591   0.246376    0.17317  0.0978621  0.0213666 -0.0553882  -0.131471  -0.205958  -0.277944  -0.346557  -0.410963  -0.470381  -0.524089  -0.571435  -0.611844  -0.644827  -0.669981  -0.687004   -0.69569  -0.695934  -0.687727  -0.671152  -0.646403  -0.613809  -0.573859  -0.527166  -0.474327  -0.415708  -0.351264  -0.280572  -0.203194  -0.119293 -0.0302041  0.0613905   0.151894   0.237695   0.316136   0.386054   0.447687   0.502042   0.550105   0.592299   0.628356   0.657552   0.679076   0.692317
  0.771555   0.767162   0.753373   0.730437   0.698665   0.658441   0.610237   0.554625   0.492275   0.423947   0.350471   0.272741   0.191701   0.108335  0.0236532 -0.0613155   -0.14554  -0.227998  -0.307688  -0.383643  -0.454942  -0.520718  -0.580173  -0.632586   -0.67732  -0.713831  -0.741678  -0.760522  -0.770138  -0.770408  -0.761322  -0.742974  -0.715576  -0.679494   -0.63527  -0.583579  -0.525086  -0.460194  -0.388854  -0.310596  -0.224938  -0.132059 -0.0334363  0.0679601   0.168148   0.263132   0.349967   0.427367   0.495596   0.555767   0.608974   0.655683   0.695598   0.727919   0.751746   0.766404
  0.836774    0.83201   0.817056    0.79218   0.757723   0.714099    0.66182   0.601507   0.533887   0.459783   0.380096   0.295796   0.207906   0.117492  0.0256525 -0.0664985  -0.157842   -0.24727  -0.333697  -0.416072  -0.493398  -0.564734  -0.629215  -0.686058  -0.734573  -0.774171  -0.804372  -0.824809  -0.835237  -0.835531  -0.825677  -0.805777  -0.776063  -0.736932  -0.688969  -0.632909  -0.569471  -0.499094  -0.421723  -0.336851  -0.243952  -0.143222 -0.0362627  0.0737048   0.182362   0.285374   0.379549   0.463492   0.537488   0.602746    0.66045   0.711108   0.754397   0.789449   0.815291   0.831187
  0.891836   0.886758    0.87082   0.844308   0.807584   0.761089    0.70537   0.641088   0.569018   0.490037   0.405107    0.31526   0.221586   0.125223  0.0273406 -0.0708743  -0.168229  -0.263541  -0.355655  -0.443451  -0.525865  -0.601895  -0.670619  -0.731202   -0.78291  -0.825114  -0.857301  -0.879083  -0.890198  -0.890511  -0.880008  -0.858799   -0.82713  -0.785424  -0.734305  -0.674556  -0.606944  -0.531936  -0.449474  -0.359017  -0.260005  -0.152646 -0.0386489  0.0785547   0.194361   0.304153   0.404525   0.493991   0.572857   0.642408   0.703909   0.757901   0.804038   0.841397   0.868939   0.885882
