   -0.12221   -0.140404   -0.153331   -0.160758   -0.162362   -0.158107   -0.148167    -0.13287   -0.112635  -0.0881718  -0.0608389  -0.0323889 -0.00353409   0.0274462   0.0635649     0.10503    0.145928    0.176196    0.188389      0.1831    0.167811    0.150568     0.13466    0.118433   0.0988035   0.0743943    0.046054   0.0156228  -0.0152395  -0.0453298  -0.0737495  -0.0993078
 -0.136631  -0.123423  -0.105386 -0.0835806  -0.058734 -0.0317752 -0.0036914   0.024535  0.0519917  0.0776709   0.100222   0.118288   0.131722    0.14243    0.15289   0.162615   0.166212   0.156343   0.129863   0.091267  0.0498376  0.0132354 -0.0164889 -0.0417151  -0.065352  -0.088207  -0.109096   -0.12633  -0.138784  -0.145999  -0.147917  -0.144292
  -0.146114    -0.10198  -0.0536332  -0.0033821   0.0470167   0.0957052    0.140918    0.181054     0.21474    0.240706    0.257661     0.26469    0.262217    0.252266    0.236689    0.214322    0.180489     0.13084   0.0666423 -0.00386485  -0.0699373   -0.124576   -0.167042   -0.200355   -0.227145    -0.24762   -0.260303   -0.263717   -0.257313   -0.241391   -0.216739   -0.184061
  -0.150316  -0.0768521 5.82546e-05   0.0769386    0.151068    0.219727    0.280434    0.331029    0.369726    0.395042    0.405788    0.401526    0.383235    0.352985    0.311934    0.258283    0.188243    0.100607  0.00101331  -0.0988571   -0.187184   -0.257884   -0.311557   -0.351754   -0.380729   -0.398084   -0.402103   -0.391573   -0.366543   -0.328058   -0.277728   -0.217177
 -0.149086 -0.0489465  0.0537478   0.154479    0.24966   0.335807   0.409816    0.46904   0.511351   0.535101   0.539249    0.52385   0.490402   0.440946   0.375906    0.29291   0.189194  0.0667388 -0.0646526  -0.190277  -0.297666  -0.381871  -0.444812   -0.49044  -0.520555  -0.534163  -0.529371  -0.505278  -0.462525   -0.40287  -0.328679  -0.242445
 -0.142466 -0.0192701   0.105497   0.226439   0.339231   0.439754   0.524389   0.590103   0.634498   0.655823   0.653223   0.627244   0.579847   0.512972   0.426292    0.31695   0.183305  0.0304561  -0.127984   -0.27482   -0.39739  -0.492058  -0.561996  -0.611408  -0.641574  -0.650941  -0.637509  -0.600722   -0.54179   -0.46312   -0.36775  -0.258948
  -0.130685   0.0111143    0.153447    0.290228    0.416556    0.527821    0.620022    0.689849    0.734722     0.75285    0.743594     0.70797    0.648336    0.566456    0.461266    0.329526    0.170781 -0.00693778   -0.186699   -0.349441   -0.482765   -0.584481    -0.65889   -0.710299   -0.739418   -0.744199   -0.722607   -0.674451   -0.601469   -0.506624   -0.393519   -0.266078
 -0.114133  0.0411438   0.195898   0.343573   0.478868   0.596848   0.693278   0.764687   0.808408   0.822675   0.807087   0.763098   0.693373   0.599439   0.479533   0.330153   0.152043 -0.0441232  -0.238709  -0.411479  -0.550746  -0.655837  -0.732021   -0.78355  -0.810548   -0.81055  -0.781566  -0.723775  -0.639373  -0.531775  -0.405015  -0.263532
-0.0933044  0.0698242   0.231398   0.384616    0.52397    0.64438   0.741528   0.811912   0.852873   0.862736   0.841355   0.790566   0.713249   0.610638   0.480337   0.318709   0.127671 -0.0798489  -0.282228  -0.458789  -0.598961  -0.703603  -0.778759  -0.828486  -0.852336  -0.847524  -0.812174  -0.746818  -0.654029  -0.537549  -0.401704  -0.251286
-0.0687364    0.0963   0.25881  0.411979  0.550292  0.668712  0.762996  0.829739   0.86639  0.871427  0.844967  0.789164  0.707009  0.599403  0.463405  0.295375 0.0983299  -0.11303 -0.315876 -0.489814 -0.625756  -0.72605 -0.797324 -0.843329  -0.86308 -0.853572 -0.813091 -0.742493 -0.644637 -0.523463 -0.383441 -0.229531
