 0.00936129   0.0235045   0.0370283   0.0495231   0.0607521   0.0706658   0.0793494   0.0869348   0.0935168   0.0991092    0.103648    0.107025    0.109136    0.109911    0.109322     0.10738    0.104123   0.0996005   0.0938735   0.0870119   0.0790966   0.0702215   0.0604934   0.0500302   0.0389594   0.0274155   0.0155391  0.00347404  -0.0086331  -0.0206355  -0.0323873  -0.0437461  -0.0545738  -0.0647391  -0.0741185  -0.0825983  -0.0900754   -0.096459   -0.101672   -0.105651   -0.108347   -0.109729   -0.109778   -0.108493   -0.105887   -0.101996   -0.096874  -0.0905976  -0.0832526  -0.0749157  -0.0656304  -0.0553952  -0.0441762  -0.0319544  -0.0187933 -0.00489905
  0.0186089   0.0467238   0.0736071    0.098445    0.120767    0.140474    0.157736    0.172814    0.185898    0.197015    0.206037    0.212751    0.216948    0.218488    0.217317    0.213457    0.206982    0.197992    0.186608    0.172968    0.157233    0.139591    0.120252   0.0994531   0.0774458   0.0544983   0.0308895  0.00690591  -0.0171614  -0.0410204  -0.0643815  -0.0869611   -0.108485   -0.128692   -0.147337   -0.164194   -0.179057   -0.191747   -0.202109   -0.210019   -0.215379   -0.218126   -0.218223   -0.215668   -0.210489   -0.202754   -0.192572   -0.180095   -0.165495   -0.148922   -0.130464   -0.110118  -0.0878162  -0.0635209  -0.0373584 -0.00973864
 0.0276307  0.0693759   0.109292   0.146172   0.179316   0.208577   0.234207   0.256596   0.276023    0.29253   0.305925   0.315894   0.322126   0.324413   0.322674   0.316943   0.307328    0.29398   0.277076   0.256824   0.233461   0.207265   0.178552   0.147669   0.114992  0.0809195   0.045865  0.0102539 -0.0254814 -0.0609075 -0.0955942  -0.129121   -0.16108  -0.191083  -0.218768  -0.243797  -0.265866  -0.284708  -0.300094  -0.311837  -0.319797  -0.323875   -0.32402  -0.320226  -0.312536   -0.30105  -0.285933  -0.267407  -0.245728  -0.221121  -0.193714  -0.163504   -0.13039 -0.0943164   -0.05547   -0.01446
 0.0363171  0.0911858   0.143651   0.192125   0.235688   0.274148   0.307836   0.337263   0.362798   0.384494     0.4021   0.415203   0.423394     0.4264   0.424114   0.416582   0.403944     0.3864   0.364182   0.337562   0.306855   0.272424   0.234684   0.194092   0.151143   0.106358  0.0602837  0.0134775 -0.0334921 -0.0800552  -0.125647  -0.169713  -0.211719  -0.251155  -0.287543   -0.32044  -0.349447  -0.374212  -0.394435  -0.409871  -0.420332  -0.425692  -0.425883  -0.420896  -0.410789  -0.395692  -0.375822  -0.351473  -0.322978  -0.290635  -0.254613  -0.214905  -0.171381  -0.123967 -0.0729084 -0.0190059
 0.0445626   0.111889   0.176266   0.235745   0.289199   0.336391   0.377728   0.413836   0.445168    0.47179   0.493394   0.509471   0.519523   0.523211   0.520407   0.511164   0.495657   0.474129   0.446867   0.414203   0.376524   0.334276   0.287967   0.238159   0.185458   0.130506  0.0739707  0.0165375 -0.0410962 -0.0982311  -0.154174  -0.208245  -0.259788  -0.308178  -0.352827  -0.393193  -0.428786  -0.459175  -0.483989  -0.502929  -0.515766  -0.522343  -0.522577  -0.516458  -0.504056  -0.485531   -0.46115  -0.431272  -0.396308  -0.356622  -0.312421  -0.263698  -0.210292  -0.152113 -0.0894617  -0.023321
 0.0522672   0.131234   0.206741   0.276504     0.3392   0.394551   0.443034   0.485386   0.522135    0.55336   0.578699   0.597556   0.609345   0.613671   0.610382   0.599541   0.581353   0.556103   0.524127   0.485816   0.441623    0.39207   0.337755   0.279335   0.217523    0.15307  0.0867597  0.0193967 -0.0482015  -0.115215  -0.180829  -0.244249  -0.304704   -0.36146  -0.413829  -0.461174  -0.502921  -0.538563  -0.567668  -0.589882  -0.604938  -0.612652  -0.612927   -0.60575  -0.591204  -0.569477   -0.54088  -0.505837  -0.464827  -0.418279  -0.366437   -0.30929  -0.246651  -0.178412  -0.104929 -0.0273531
 0.0593373   0.148986   0.234707   0.313906   0.385083   0.447921   0.502963   0.551044   0.592764   0.628212   0.656979   0.678387   0.691771   0.696682   0.692947    0.68064   0.659992   0.631326   0.595026   0.551533   0.501361   0.445105   0.383443   0.317121   0.246947   0.173776  0.0984957  0.0220205 -0.0547217    -0.1308   -0.20529  -0.277288  -0.345921  -0.410354  -0.469807  -0.523557  -0.570951  -0.611414  -0.644456  -0.669675  -0.686768  -0.695525  -0.695837   -0.68769  -0.671175  -0.646509  -0.614044  -0.574261  -0.527704   -0.47486  -0.416004  -0.351127  -0.280015  -0.202546  -0.119123 -0.0310531
 0.0656872   0.164929   0.259824   0.347498   0.426292   0.495855   0.556787   0.610012   0.656198   0.695439   0.727284   0.750983     0.7658   0.771236   0.767102   0.753478    0.73062   0.698886   0.658701   0.610554   0.555013   0.492737   0.424476   0.351057   0.273374   0.192372   0.109036   0.024377 -0.0605776  -0.144797  -0.227259  -0.306962  -0.382939  -0.454268  -0.520082  -0.579584   -0.63205  -0.676843  -0.713421  -0.741339  -0.760261  -0.769956  -0.770301  -0.761281     -0.743  -0.715694  -0.679755  -0.635714  -0.584175  -0.525676  -0.460522  -0.388702   -0.30998  -0.224221   -0.13187 -0.0343762
 0.0712397    0.17887   0.281787   0.376872   0.462326   0.537769   0.603852   0.661577   0.711666   0.754225   0.788761   0.814463   0.830532   0.836428   0.831945   0.817169   0.792379   0.757963   0.714381   0.662164   0.601928   0.534388   0.460357   0.380732   0.296482   0.208633   0.118253  0.0264376 -0.0656982  -0.157037  -0.246469  -0.332909  -0.415309  -0.492667  -0.564045  -0.628576  -0.685477  -0.734057  -0.773726  -0.804004  -0.824525   -0.83504  -0.835414  -0.825632  -0.805805  -0.776192  -0.737214  -0.689451  -0.633556  -0.570111   -0.49945  -0.421559  -0.336182  -0.243174  -0.143017  -0.037282
 0.0759275   0.190641   0.300329   0.401672   0.492748   0.573156   0.643587    0.70511   0.758495   0.803854   0.840664   0.868057   0.885184   0.891467   0.886689   0.870941    0.84452   0.807839   0.761389   0.705736   0.641536   0.569552    0.49065   0.405785   0.315991   0.222362   0.126034  0.0281772 -0.0700213   -0.16737  -0.262687  -0.354816  -0.442637  -0.525086   -0.60116  -0.669938  -0.730583   -0.78236  -0.824639   -0.85691  -0.878781  -0.889988  -0.890386  -0.879961   -0.85883  -0.827267  -0.785725  -0.734818  -0.675245  -0.607626  -0.532315  -0.449299  -0.358304  -0.259176  -0.152428 -0.0397352
 0.0796936   0.200097   0.315226   0.421595   0.517189   0.601585    0.67551   0.740084   0.796118   0.843727   0.882362   0.911114    0.92909   0.935685    0.93067   0.914141   0.886409   0.847909   0.799155   0.740741   0.673357   0.597803   0.514986   0.425912   0.331665   0.233391   0.132286  0.0295748 -0.0734945  -0.175672  -0.275717  -0.372415  -0.464592  -0.551131  -0.630979  -0.703168  -0.766821  -0.821166  -0.865542  -0.899414   -0.92237  -0.934132  -0.934551  -0.923608  -0.901429  -0.868301  -0.824698  -0.771266  -0.708738  -0.637765  -0.558719  -0.471585  -0.376077  -0.272031  -0.159989 -0.0417061
 0.0824923   0.207124   0.326296   0.436401   0.535352   0.622712   0.699233   0.766075   0.824076   0.873357   0.913349   0.943111   0.961718   0.968545   0.963354   0.946244   0.917538   0.877686    0.82722   0.766755   0.697005   0.618797   0.533072    0.44087   0.343313   0.241588   0.136931  0.0306135 -0.0760755  -0.181841  -0.285399  -0.385494  -0.480908  -0.570486  -0.653138  -0.727862  -0.793751  -0.850004  -0.895939     -0.931  -0.954763  -0.966938  -0.967371  -0.956044  -0.933086  -0.898794   -0.85366  -0.798352  -0.733628  -0.660162   -0.57834  -0.488146  -0.389284  -0.281584  -0.165608 -0.0431708
 0.0842897   0.211637   0.333405   0.445909   0.547017    0.63628   0.714468   0.782767   0.842032   0.892386    0.93325    0.96366   0.982673   0.989648   0.984344   0.966861    0.93753    0.89681   0.845244   0.783461   0.712191    0.63228   0.544687   0.450476   0.350793   0.246852   0.139915  0.0312805 -0.0777331  -0.185803  -0.291618  -0.393893  -0.491387  -0.582916  -0.667369  -0.743721  -0.811045  -0.868524   -0.91546  -0.951285  -0.975565  -0.988006  -0.988449  -0.976875  -0.953416  -0.918378   -0.87226  -0.815747  -0.749613  -0.674546  -0.590941  -0.498782  -0.397766   -0.28772  -0.169216 -0.0441114
 0.0850639   0.213581   0.336468   0.450005   0.552041   0.642125   0.721031   0.789957   0.849766   0.900583   0.941822   0.972511   0.991699   0.998738   0.993385   0.975742   0.946142   0.905047   0.853008   0.790658   0.718733   0.638087    0.54969   0.454613   0.354015   0.249119     0.1412  0.0315678 -0.0784471   -0.18751  -0.294296  -0.397511    -0.4959   -0.58827  -0.673499  -0.750552  -0.818495  -0.876502  -0.923869  -0.960023  -0.984526  -0.997081  -0.997528  -0.985848  -0.962174  -0.926813  -0.880272   -0.82324  -0.756498  -0.680742  -0.596369  -0.503364  -0.401419  -0.290363   -0.17077 -0.0445166
 0.0848056   0.212932   0.335446   0.448639   0.550365   0.640174   0.718841   0.787558   0.847185   0.897848   0.938962   0.969558   0.988687   0.995705   0.990368   0.972779   0.943268   0.902299   0.850418   0.788257    0.71655   0.636149   0.548021   0.453233    0.35294   0.248362   0.140771  0.0314719 -0.0782088   -0.18694  -0.293403  -0.396304  -0.494394  -0.586483  -0.671453  -0.748273  -0.816009   -0.87384  -0.921063  -0.957107  -0.981536  -0.994053  -0.994498  -0.982854  -0.959251  -0.923998  -0.877599   -0.82074  -0.754201  -0.678675  -0.594558  -0.501835    -0.4002  -0.289481  -0.170252 -0.0443814
 0.0835178   0.209699   0.330352   0.441826   0.542008   0.630453   0.707926   0.775599   0.834321   0.884215   0.924704   0.954835   0.973674   0.980586    0.97533   0.958007   0.928945   0.888597   0.837504   0.776287    0.70567    0.62649   0.539699    0.44635   0.347581   0.244591   0.138634  0.0309941 -0.0770213  -0.184102  -0.288947  -0.390286  -0.486887  -0.577578  -0.661257   -0.73691  -0.803618  -0.860571  -0.907077  -0.942574  -0.966632  -0.978958  -0.979397  -0.967929  -0.944685  -0.909968  -0.864273  -0.808277  -0.742748  -0.668369   -0.58553  -0.494215  -0.394123  -0.285085  -0.167666 -0.0437075
 0.0812163    0.20392   0.321249    0.42965   0.527071    0.61308   0.688417   0.754225   0.811329   0.859848   0.899221   0.928522   0.946842   0.953563   0.948452   0.931607   0.903345    0.86411   0.814424   0.754894   0.686223   0.609225   0.524826    0.43405   0.338002   0.237851   0.134813  0.0301399 -0.0748987  -0.179028  -0.280985  -0.379531  -0.473469  -0.561661  -0.643035  -0.716603  -0.781472  -0.836856   -0.88208  -0.916599  -0.939994   -0.95198  -0.952407  -0.941255  -0.918652  -0.884891  -0.840455  -0.786003   -0.72228   -0.64995  -0.569394  -0.480595  -0.383262  -0.277229  -0.163046  -0.042503
 0.0779289   0.195666   0.308245   0.412259   0.505737   0.588264   0.660552   0.723696   0.778489   0.825043   0.862823   0.890938   0.908516   0.914965   0.910061   0.893898    0.86678   0.829133   0.781459   0.724338   0.658447   0.584565   0.503583   0.416481   0.324321   0.228223   0.129356  0.0289199  -0.071867  -0.171782  -0.269611  -0.364168  -0.454305  -0.538926  -0.617006  -0.687597  -0.749841  -0.802982  -0.846376  -0.879497  -0.901945  -0.913447  -0.913856  -0.903156  -0.881468  -0.849073  -0.806436  -0.754188  -0.693044  -0.623642  -0.546346  -0.461142  -0.367749  -0.266007  -0.156446 -0.0407826
 0.0736955   0.185036     0.2915   0.389864   0.478263   0.556307   0.624668   0.684383   0.736198   0.780224   0.815952   0.842539   0.859163   0.865261   0.860624   0.845338   0.819694   0.784092   0.739007    0.68499   0.622677    0.55281   0.476226   0.393856   0.306702   0.215825   0.122329  0.0273489  -0.067963   -0.16245  -0.254965  -0.344385  -0.429625   -0.50965  -0.583489  -0.650244  -0.709107  -0.759361  -0.800398   -0.83172  -0.852949  -0.863825  -0.864213  -0.854093  -0.833583  -0.802949  -0.762628  -0.713218  -0.655396  -0.589764  -0.516667  -0.436091  -0.347771  -0.251557  -0.147947 -0.0385672
 0.0685676   0.172161   0.271217   0.362736   0.444985   0.517598   0.581202   0.636761   0.684972   0.725934   0.759175   0.783913    0.79938   0.805054   0.800739   0.786518   0.762657   0.729533   0.687585   0.637326    0.57935   0.514344   0.443089   0.366451   0.285361   0.200808   0.113817  0.0254459 -0.0632339  -0.151146  -0.237224  -0.320422  -0.399731  -0.474187  -0.542888  -0.604999  -0.659765  -0.706523  -0.744704  -0.773847  -0.793598  -0.803718  -0.804078  -0.794663   -0.77558  -0.747077  -0.709562   -0.66359  -0.609791  -0.548727  -0.480716  -0.405747  -0.323573  -0.234053  -0.137653 -0.0358836
 0.0626073   0.157196   0.247641   0.331205   0.406304   0.472606   0.530681   0.581411   0.625431   0.662832   0.693184   0.715772   0.729894   0.735075   0.731135   0.718149   0.696363   0.666118   0.627817   0.581927    0.52899   0.469634   0.404574   0.334597   0.260556   0.183352   0.103924   0.023234 -0.0577373  -0.138008  -0.216603  -0.292569  -0.364984  -0.432969  -0.495697  -0.552409  -0.602415  -0.645108  -0.679971   -0.70658  -0.724615  -0.733855  -0.734184  -0.725587  -0.708163  -0.682138  -0.647883  -0.605907  -0.556785  -0.501029   -0.43893  -0.370477  -0.295446  -0.213708  -0.125687 -0.0327644
 0.0558871   0.140323    0.22106   0.295654   0.362692   0.421877   0.473718   0.519003   0.558298   0.591685   0.618778   0.638941   0.651548   0.656173   0.652656   0.641064   0.621616   0.594617   0.560428   0.519463   0.472209   0.419224   0.361147   0.298682   0.232588   0.163672  0.0927686  0.0207401 -0.0515399  -0.123194  -0.193353  -0.261165  -0.325807  -0.386494   -0.44249  -0.493114  -0.537752  -0.575863  -0.606983  -0.630737  -0.646835  -0.655084  -0.655377  -0.647703  -0.632149  -0.608918   -0.57834   -0.54087  -0.497021  -0.447249  -0.391815  -0.330711  -0.263733  -0.190769  -0.112196 -0.0292475
 0.0484885   0.121746   0.191795   0.256514   0.314677   0.366027   0.411005   0.450295   0.484387   0.513355   0.536862   0.554355   0.565293   0.569305   0.566254   0.556197   0.539324   0.515899   0.486236   0.450694   0.409695   0.363725   0.313337   0.259141   0.201797   0.142004  0.0804874  0.0179944 -0.0447168  -0.106885  -0.167756  -0.226591  -0.282675  -0.335328  -0.383911  -0.427833  -0.466562  -0.499628  -0.526628  -0.547237  -0.561204  -0.568361  -0.568615  -0.561957  -0.548462  -0.528306  -0.501777  -0.469267  -0.431223   -0.38804  -0.339945   -0.28693  -0.228819  -0.165514 -0.0973432 -0.0253756
