   0.989465    0.991074      0.9946     1.00758     1.02801     1.02811    0.959354    0.787157     0.52855     0.25406   0.0451978  -0.0569251    -0.06857  -0.0381772 -0.00813531  0.00527424  0.00689377  0.00575694  0.00221782   -0.010687  -0.0310507  -0.0311483   0.0374113    0.209236    0.467477    0.741826    0.950809     1.05311     1.06476      1.0341     1.00375    0.989842
   0.985593     0.98788    0.992044      1.0053     1.02551     1.02505    0.955728    0.783205    0.524385    0.249408   0.0397523  -0.0627836  -0.0736067  -0.0411107 -0.00867358  0.00624197  0.00807406  0.00633763  0.00212465  -0.0110758  -0.0312587  -0.0308256   0.0383645    0.210733    0.469517    0.744628    0.954425     1.05684     1.06718     1.03403     1.00113    0.985769
   0.974463    0.978392    0.983201    0.996409      1.0163     1.01572    0.946486    0.773784    0.513962    0.237371   0.0268544  -0.0741713  -0.0808579  -0.0432914 -0.00722582  0.00870809  0.00962867   0.0065853  0.00170842  -0.0114439    -0.03135  -0.0308196   0.0383509    0.211112    0.471151    0.747921    0.958222     1.05845       1.064     1.02544    0.989009    0.972742
   0.951993    0.958118    0.963181    0.975937    0.995584    0.995235    0.926055    0.752235    0.490152    0.212082  0.00370834  -0.0903973  -0.0875803  -0.0421262  -0.0027158   0.0123542   0.0108093  0.00608148 0.000957284  -0.0117471  -0.0314496  -0.0311497   0.0381066    0.212205    0.474561    0.752411    0.959705     1.05206     1.04754     1.00113    0.961809    0.946527
   0.912009    0.919947    0.924512    0.936584    0.956277    0.956204    0.886117    0.709683     0.44537    0.169693   -0.028731   -0.107213  -0.0893506  -0.0354193  0.00460303   0.0158845      0.0107  0.00470452 0.000105523  -0.0119309  -0.0317013  -0.0315865   0.0387795    0.215592    0.479813    0.754315    0.950468      1.0264     1.00684    0.952515    0.913277    0.901768
    0.847838     0.856159      0.85951     0.871056      0.89107     0.890562     0.817922     0.638416     0.375814     0.112102   -0.0641411     -0.11772   -0.0822847   -0.0231342    0.0127289    0.0175725   0.00884573   0.00282611 -0.000517573    -0.012048    -0.032094   -0.0313653    0.0417157     0.221375     0.483025     0.744318     0.917362     0.968361     0.932003     0.873415     0.838918     0.833604
    0.755332     0.762099     0.764027     0.775512      0.79562     0.793135     0.716753     0.537032     0.285745    0.0484955   -0.0925401    -0.115783   -0.0657484  -0.00808656    0.0187605    0.0163236    0.0056698   0.00113189 -0.000742119    -0.012208   -0.0322212   -0.0293274    0.0474465     0.226717     0.475992     0.709953     0.847817     0.869491     0.819874     0.763632     0.738251     0.739864
    0.636355     0.640038     0.640991     0.652753     0.671915     0.665722     0.586541     0.414054      0.18814  -0.00759847     -0.10512   -0.0998291   -0.0433639   0.00530518    0.0205649     0.012433   0.00227655  0.000176473 -0.000677144   -0.0123839   -0.0312931   -0.0246293    0.0546213      0.22592     0.449172     0.641792     0.737381     0.732241     0.677446     0.630487      0.61621     0.623339
      0.5005     0.500672     0.501429     0.513246     0.529853     0.519164     0.441155     0.286609     0.100033   -0.0446309   -0.0990768   -0.0740986   -0.0212512    0.0134534    0.0180064   0.00739885 -0.000232072  4.46446e-05 -0.000581655   -0.0122947   -0.0285574   -0.0175389    0.0600826      0.21301     0.397197     0.540094     0.594597     0.571403     0.520777     0.487385     0.483003     0.492833
    0.363203     0.360597     0.361742     0.372783     0.385404      0.37115     0.300386     0.173921    0.0349855   -0.0585404   -0.0788932   -0.0462732  -0.00472383    0.0154094    0.0128117   0.00296043  -0.00137273   0.00038744 -0.000625427   -0.0115454   -0.0238684    -0.009575    0.0604758      0.18552     0.323261     0.416994     0.439248     0.409242     0.369599     0.349985     0.352027     0.361704
    0.240645     0.236635     0.238255     0.247499     0.255612     0.240185     0.182385    0.0894381   -0.0023866   -0.0537035   -0.0532813   -0.0233098   0.00413691    0.0128266   0.00731668  0.000150533  -0.00138397  0.000748882 -0.000772899  -0.00993701   -0.0179198  -0.00274038    0.0543398     0.146627     0.238824     0.292062     0.294502     0.266988     0.240604     0.231696     0.236292     0.243987
    0.144187     0.140106     0.141889     0.148677     0.152861     0.138963    0.0970771    0.0365138   -0.0165372   -0.0392004   -0.0303372  -0.00848911   0.00656579   0.00844391   0.00316713 -0.000986436  -0.00085664  0.000872089  -0.00087134  -0.00766606   -0.0119181   0.00158377    0.0430353     0.103863     0.158519     0.183927     0.177853     0.157675      0.14283     0.140349     0.144739     0.149906
    0.077379    0.0740918    0.0756573    0.0799786    0.0814927    0.0709263    0.0442756   0.00968787   -0.0166231   -0.0236159   -0.0143034  -0.00123952   0.00539959   0.00446483  0.000841207   -0.0010101 -0.000284534  0.000763935  -0.00082088  -0.00523429    -0.006952   0.00323897    0.0298362    0.0653429    0.0937479     0.103367    0.0961128    0.0838414    0.0768892    0.0771947    0.0801741    0.0831613
   0.0367733     0.034612    0.0357657    0.0381246    0.0382599     0.031426    0.0166714  -0.00042283   -0.0113214   -0.0118328  -0.00537601   0.00104843   0.00322994   0.00190076  2.34626e-05   -0.0005193  0.000124772    0.0005465 -0.000661698  -0.00315783  -0.00353102   0.00304915    0.0180247    0.0362351    0.0490296     0.051491    0.0462292    0.0399783     0.037325    0.0381893    0.0396974    0.0412166
    0.015295    0.0142111    0.0149564    0.0160078    0.0156483    0.0118742    0.0048532  -0.00232627  -0.00592567  -0.00487677  -0.00148065   0.00111742   0.00164191  0.000917814  0.000238215  0.000127604  0.000335288  0.000277267 -0.000523668  -0.00170924  -0.00154504   0.00210455   0.00943778    0.0175679    0.0225211    0.0226497    0.0197801    0.0170487    0.0161083    0.0165715    0.0171164    0.0179605
   0.0059075   0.00559413   0.00596297   0.00621084   0.00578108   0.00402443   0.00122885  -0.00128426  -0.00221549  -0.00144842  1.49891e-05   0.00112551   0.00154604   0.00147365   0.00114304  0.000694807    0.0002637 -0.000101369 -0.000498484 -0.000849427 -0.000546448   0.00116998   0.00423641   0.00739628   0.00912484   0.00892324   0.00756905   0.00622435   0.00553875   0.00557085   0.00598593   0.00699924
  0.00393503   0.00381449   0.00371663   0.00345348   0.00312426   0.00250896   0.00161641  0.000788654  0.000460808  0.000850145   0.00184272    0.0030131   0.00373663   0.00350037   0.00231323  0.000793289 -0.000294015 -0.000645122  -0.00053476 -0.000343617 -8.33126e-05  0.000533544   0.00161864   0.00281839   0.00351208   0.00326334   0.00215055  0.000798644   7.7418e-05   0.00057682   0.00207434   0.00409019
  0.00780726   0.00700849   0.00627319   0.00572927   0.00562268   0.00556603   0.00524164    0.0047406   0.00462563     0.005502   0.00728821   0.00887162   0.00877331   0.00643384    0.0028515 -0.000174438  -0.00147431  -0.00122582  -0.00044159  4.51695e-05  0.000124648  0.000210896  0.000665376   0.00132199   0.00147241  0.000461399   -0.0014651   -0.0029288  -0.00234989  0.000650293   0.00469487   0.00816366
   0.0189368    0.0164967    0.0151155    0.0146213    0.0148315     0.014898    0.0144839    0.0141612     0.015049    0.0175399    0.0201861    0.0202593    0.0160245   0.00861458   0.00140375  -0.00264055  -0.00302892  -0.00147349 -2.53646e-05  0.000413282  0.000216016  0.000204847  0.000678969  0.000943166 -0.000161683  -0.00283131  -0.00526276  -0.00454099  0.000835796    0.0092349    0.0168133    0.0211904
   0.0414072    0.0367702    0.0351356    0.0350933    0.0355502    0.0353794    0.0349153    0.0357099    0.0388589    0.0428284    0.0433322    0.0364853     0.022747    0.0074493  -0.00310628  -0.00628666  -0.00420957 -0.000969668  0.000725774  0.000716471  0.000315636  0.000534994    0.0009233 -0.000150722    -0.003572  -0.00732185    -0.006746   0.00185235    0.0172884    0.0335451    0.0440133    0.0474057
  0.0813917   0.0749415   0.0738048   0.0744468   0.0748568   0.0744112   0.0748529   0.0782627    0.083641   0.0852172   0.0757716   0.0533006   0.0245172 0.000742408  -0.0104251   -0.009817 -0.00410024 0.000407295  0.00157753 0.000900263 0.000567282 0.000971788 0.000250414   -0.003537 -0.00882424 -0.00922577  0.00249162   0.0275073   0.0579977   0.0821615   0.0925447   0.0921644
   0.145563     0.13873    0.138807    0.139974    0.140064    0.140052    0.143049    0.149529    0.153196    0.142809    0.111182   0.0638079   0.0174513  -0.0115426   -0.018551   -0.011505 -0.00224598  0.00228571  0.00220063  0.00101738 0.000959954 0.000750544 -0.00268578 -0.00931991  -0.0120354 0.000771716   0.0355977   0.0855512    0.132831    0.161262    0.166904    0.160328
   0.238069    0.232789     0.23429    0.235519    0.235514     0.23748    0.244218    0.250914    0.243265    0.206415    0.139581   0.0618712 0.000915086  -0.0265903  -0.0245826  -0.0102561 0.000929956  0.00397993  0.00242518  0.00117746  0.00108719  -0.0012873 -0.00841656  -0.0146623 -0.00500245   0.0351364    0.105142    0.184421    0.244959    0.271045    0.267571    0.254069
   0.357046     0.35485    0.357326    0.358278    0.359219    0.364893    0.374429    0.373892    0.340871    0.262509     0.15216   0.0459171  -0.0214694  -0.0399821   -0.026387 -0.00636546   0.0043232  0.00493534   0.0023602  0.00135333 0.000159099 -0.00598543  -0.0155914  -0.0138649   0.0218174    0.103297    0.215579    0.321671    0.387387    0.404189    0.389612    0.370593
      0.4929     0.494216     0.496888     0.497785     0.501281     0.511451     0.519815     0.501336     0.428978     0.299541     0.146117    0.0201866   -0.0435821   -0.0481303   -0.0238285  -0.00133132   0.00683183   0.00506717   0.00226471   0.00126406  -0.00257657   -0.0130758   -0.0210527 -0.000955255     0.073792     0.204996     0.358363     0.482509     0.544057     0.547292     0.522819     0.501099
   0.630198    0.634291    0.636575    0.638247     0.64573    0.659465    0.660584    0.614024    0.494025    0.313451    0.125934 -0.00763874  -0.0601095  -0.0500862  -0.0186338   0.0031071  0.00797249  0.00472437  0.00230848 0.000514763 -0.00726561  -0.0210397   -0.021446   0.0265346    0.147728    0.328095    0.513711     0.64467    0.695234    0.684692    0.653795    0.632228
   0.752755    0.758253    0.760062    0.763532    0.775522     0.79043    0.778585    0.698507    0.531397    0.308614    0.100322  -0.0306022  -0.0689703  -0.0475034  -0.0131388    0.005917  0.00798372  0.00436293  0.00245596 -0.00109358  -0.0132142  -0.0278743  -0.0153099   0.0654281    0.232165    0.453028    0.658458    0.786924     0.82423    0.802981     0.76953    0.749945
   0.849214    0.854782    0.856428    0.862354    0.878273    0.891652    0.863893    0.751431    0.545548    0.294111   0.0773778  -0.0454229  -0.0713992  -0.0431208 -0.00898921  0.00705397  0.00745639  0.00423973   0.0025544 -0.00336453  -0.0192159  -0.0321985 -0.00400545    0.108192     0.31247    0.561162    0.775107    0.896237    0.922003    0.894328    0.861083    0.844026
   0.916021    0.920796     0.92266    0.931052    0.949641    0.959688    0.916695    0.778257    0.545634    0.278526   0.0613439  -0.0526725  -0.0702329  -0.0391417 -0.00666329  0.00707764  0.00688429  0.00434788  0.00250394  -0.0057963   -0.024182  -0.0338537   0.0091937    0.146712    0.377241    0.641723    0.856847    0.970071    0.987944    0.957482    0.925648    0.910771
   0.956627    0.960276    0.962551    0.972906    0.992874    0.999189    0.944299    0.788368    0.540332    0.266743   0.0524166  -0.0549604  -0.0680633  -0.0365776 -0.00584554  0.00658683  0.00647498  0.00456531  0.00234476 -0.00787276   -0.027603  -0.0336639   0.0210052     0.17582     0.42196    0.693599     0.90673     1.01393     1.02751    0.996488    0.966125    0.952716
   0.978105    0.980677    0.983361    0.995023     1.01549     1.01874    0.956117    0.790272    0.534936    0.259787   0.0485212  -0.0550294  -0.0664753  -0.0355947 -0.00606029  0.00593993  0.00626447  0.00483455  0.00220673 -0.00932134   -0.029589  -0.0327193   0.0295921    0.194487    0.448468     0.72244    0.933179     1.03686     1.04873     1.01811    0.988706    0.975972
   0.987493    0.989294    0.992354     1.00482     1.02535     1.02659    0.959741     0.78923    0.531226    0.256359   0.0470256  -0.0550375  -0.0663794  -0.0361505 -0.00696512  0.00537272  0.00633605  0.00521318  0.00218154  -0.0101812  -0.0305876  -0.0317847   0.0347935    0.204658    0.461864    0.736166     0.94539     1.04769     1.05929     1.02911    0.999836    0.986933
