 0.0545739   0.162045   0.264693   0.354205   0.423364   0.467597   0.486448   0.483375   0.463934   0.433072   0.393051   0.343196   0.281542    0.20723    0.12208   0.030435 -0.0623449  -0.151563  -0.233956   -0.30738  -0.370017  -0.419887  -0.454966  -0.473646  -0.475099  -0.459306  -0.426829  -0.378539  -0.315451  -0.238719  -0.149806  -0.050866
  0.153062   0.279127   0.393663   0.488062   0.555349   0.592256   0.599973    0.58338   0.548687   0.500694   0.441154   0.369186   0.283371   0.184132  0.0748696 -0.0387199  -0.150437   -0.25518  -0.349449  -0.430802   -0.49706   -0.54595  -0.575368  -0.583873  -0.570982  -0.537106  -0.483276   -0.41089  -0.321612  -0.217454  -0.101032  0.0240226
  0.243957   0.383313   0.505018   0.600516   0.663374   0.691727   0.688309   0.659163    0.61085   0.547828   0.471312   0.380303   0.274023   0.154153  0.0254893  -0.105208  -0.231184  -0.347142  -0.449453  -0.535457  -0.602691  -0.648695  -0.671383  -0.669542  -0.643044  -0.592697  -0.519948  -0.426658  -0.315075  -0.187985 -0.0490383  0.0968121
  0.323574   0.470598   0.594702   0.687686   0.743902   0.762912   0.748823   0.708544   0.648716   0.573303   0.482988   0.376743   0.254468   0.118997 -0.0237285  -0.166197  -0.301378   -0.42396  -0.530303  -0.617616  -0.683257  -0.724688  -0.739933  -0.728048  -0.689247  -0.624691  -0.536175  -0.425952  -0.296755  -0.152029 0.00369472   0.164358
  0.389104   0.538096   0.659936   0.747047   0.794758   0.804011   0.780074   0.730425    0.66154   0.576783   0.476328    0.35918   0.225899  0.0803089 -0.0707849  -0.219435  -0.358589  -0.483097  -0.589424  -0.674754  -0.736383  -0.771806  -0.779228  -0.757998  -0.708649  -0.632637  -0.532035  -0.409394  -0.267827  -0.111294  0.0549856     0.2241
   0.43857   0.583944   0.699077   0.777261   0.814936   0.814336   0.781656   0.724655   0.649429   0.558659   0.452038   0.328637   0.189618  0.0395958  -0.114048  -0.263229  -0.401116  -0.522888  -0.625239  -0.705444  -0.760853  -0.789092  -0.788609  -0.759052   -0.70124  -0.616867  -0.508203     -0.378  -0.229625 -0.0673914   0.103003   0.274074
   0.470714    0.607144    0.711447    0.777994    0.804436    0.794176    0.754092    0.691946    0.613262    0.519972    0.411309    0.286425    0.146999 -0.00176609   -0.152201   -0.296368   -0.427887   -0.542432   -0.637052   -0.709226   -0.756466   -0.776612     -0.7684    -0.73178   -0.667824   -0.578396    -0.46588   -0.333121   -0.183611  -0.0218442    0.146227    0.312843
  0.484886   0.607443   0.697205    0.74981   0.764174    0.74473   0.698781   0.633828   0.554644   0.462361   0.355774   0.234122  0.0995106 -0.0424776  -0.184163   -0.31803  -0.438369  -0.541504  -0.624954  -0.686508  -0.723928  -0.735345  -0.719818  -0.677597  -0.609961  -0.518882  -0.406764  -0.276442  -0.131393  0.0238761    0.18339   0.339405
  0.480974   0.585259   0.657286   0.694114   0.695946   0.668073   0.617968   0.552611   0.475868   0.388031    0.28749   0.173581  0.0487417 -0.0812733  -0.209044   -0.32774  -0.432521    -0.5205  -0.589766  -0.638499  -0.664795  -0.667134  -0.644929  -0.598716   -0.52994  -0.440603  -0.333045  -0.209982 -0.0747461  0.0683145   0.213424   0.353146
   0.459388    0.541663    0.593386    0.613142    0.602405    0.567136    0.514711    0.451347    0.379867    0.299711    0.208915    0.106921 -0.00359662   -0.116915   -0.226136   -0.325355    -0.41078   -0.480419   -0.533007   -0.567179   -0.581432   -0.574646   -0.546608   -0.498121   -0.430741   -0.346431    -0.24738   -0.136081  -0.0156014    0.110032    0.235456    0.353816
  0.421062   0.478377   0.507945   0.509932   0.487026   0.445647   0.392808   0.333748   0.270143   0.200598   0.122858   0.036485 -0.0557037  -0.148223  -0.234941  -0.311091  -0.374067   -0.42285  -0.456867  -0.475259  -0.476972  -0.461326  -0.428489  -0.379503  -0.315981  -0.239773  -0.152836 -0.0573514  0.0439925   0.147637   0.248828   0.341543
  0.367461   0.397759    0.40411   0.388264   0.354022   0.308031   0.256696   0.204084   0.150668   0.094262  0.0323971 -0.0352259  -0.105751  -0.174125  -0.235203  -0.285529   -0.32378  -0.349947  -0.364169  -0.366124  -0.355243  -0.331312  -0.294872  -0.247169  -0.189812  -0.124473 -0.0528041  0.0234037   0.101939    0.17984   0.253138   0.316858
   0.300559    0.302751    0.285659    0.252554    0.208213    0.159276    0.111304   0.0670484   0.0257569  -0.0154667  -0.0592167   -0.105645   -0.151957   -0.193715   -0.226945   -0.249627    -0.26177   -0.264378   -0.258294   -0.243744   -0.220666   -0.189318   -0.150597   -0.105905  -0.0567914 -0.00468663   0.0491186    0.103291    0.156176    0.205516     0.24827    0.280692
    0.222786     0.196796     0.156879     0.107713    0.0548777   0.00476341   -0.0381096   -0.0724077     -0.10008    -0.124629    -0.148683    -0.172239    -0.192664    -0.206295    -0.210475    -0.204694    -0.190292    -0.169247    -0.143079    -0.112551   -0.0781117   -0.0404819 -0.000880612    0.0391834    0.0782773     0.115262     0.149258     0.179435     0.204757     0.223752     0.234417      0.23437
  0.136958  0.0837252  0.0224279 -0.0410228  -0.100442  -0.149921  -0.186145  -0.209244  -0.222296  -0.229284  -0.232771  -0.232603  -0.226403  -0.211415  -0.186394  -0.152359  -0.111932 -0.0679962 -0.0226902   0.022711  0.0672659   0.109817   0.148867   0.182853   0.210514   0.231041   0.243998   0.249089   0.245931   0.233895   0.212085   0.179572
 0.0461734 -0.0323754  -0.112837  -0.188277  -0.252132  -0.299185  -0.327449  -0.338513  -0.336471  -0.325644  -0.308439  -0.284552  -0.251952  -0.208887  -0.155569 -0.0945105 -0.0295215  0.0357164  0.0985213   0.157154   0.210213   0.256146    0.29323    0.31991   0.335136   0.338463   0.329912   0.309731   0.278209   0.235576   0.182081   0.118276
-0.0462927  -0.147315   -0.24403   -0.32873  -0.394708  -0.437631  -0.456909  -0.455535  -0.438471  -0.410217   -0.37294  -0.326197  -0.268374  -0.198789  -0.119104 -0.0332312  0.0539686   0.138148   0.216178   0.285919   0.345561   0.393212   0.426988   0.445393   0.447631   0.433636   0.403883    0.35916   0.300412   0.228724   0.145477  0.0526889
 -0.137114   -0.25695  -0.366415  -0.457303   -0.52301  -0.560243   -0.56983  -0.556059  -0.524582  -0.479919  -0.423913  -0.356004   -0.27505  -0.181463 -0.0782948  0.0292832   0.135535   0.235605   0.326033   0.404352   0.468412    0.51605   0.545289   0.554747    0.54391   0.513093   0.463211   0.395561   0.311709   0.213559   0.103573  -0.014839
 -0.223035  -0.357334  -0.475572  -0.569342  -0.632382  -0.662557  -0.662086  -0.636399  -0.591635  -0.532168  -0.459456  -0.372835   -0.27168  -0.157482 -0.0345721  0.0908081   0.212256   0.324581   0.424117   0.508165   0.574307   0.620191   0.643817   0.643971   0.620439   0.573904   0.505691   0.417556   0.311635   0.190577  0.0578368 -0.0819059
 -0.300994  -0.444858   -0.56755  -0.660767  -0.718816  -0.740799  -0.730249  -0.693544  -0.637088  -0.564955  -0.478162  -0.375968  -0.258284  -0.127625  0.0105576   0.149176   0.281393   0.401874    0.50688   0.593574   0.659366     0.7018   0.718925   0.709741   0.674341   0.613756    0.52967   0.424237   0.300084    0.16051 0.00983917  -0.146151
